PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
234383441,20166578,14,2020-09-06T13:00:00,"600 Block 1st Ave Pittsburgh, PA 15219",Y,East Liberty,5,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1115,6,6,-79.9960409452176,40.4350395659105
234630729,20174123,18,2020-09-17T16:04:00,"2600 Block Brownsville Rd Pittsburgh, PA 15227",Y,Carrick,3,STOLEN PROPERTY - OTHER,"13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 903 Criminal Conspiracy. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b)",2904,4,3,-79.9788043658311,40.3854502648648
234644171,20174458,0,2020-09-18T00:49:00,"30 Block Mt Oliver St Pittsburgh, PA 15210",Y,South Side Slopes,3,99,5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,1706,3,3,-79.9774955286783,40.4134778264424
233351728,20160405,0,2020-08-28T23:36:00,"S 12th St & Sarah St Pittsburgh, PA 15203",Y,South Side Flats,3,DUI - GENERAL IMPAIRMENT,3802(a)(1) DUI - General Impairment / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3112 Traffic-Control Signals.,1702,3,3,-79.9863623457099,40.4277462951036
233359313,20160607,10,2020-08-29T09:12:00,"3500 Block Brighton Rd Pittsburgh, PA 15212",N,Brighton Heights,1,SIMPLE ASSAULT,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury",2708,1,1,-80.0309685639771,40.4794856987459
-3413046515,20161445,17,2020-08-30T07:00:00,Zone 3,N,,3,SEXUAL ASSAULT,3124.1 Sexual Assault / 2902 Unlawful Restraint.,,,,,
-3420016224,20161520,99,2020-08-30T16:21:00,"1800 Block Shaw Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1408,,,0,0
233396821,20161577,14,2020-08-30T17:54:00,"300 Block Mt Pleasant Rd Pittsburgh, PA 15214",N,Northview Heights,1,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another / 3503(b.1) Criminal Trespass - Simple Trespasser,2609,,,0,0
233398104,20161641,10,2020-08-30T19:40:00,"900 Block Loyal Way Pittsburgh, PA 15210",Y,Allentown,3,TERRORISTIC THREATS,"2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2706 Terroristic Threats. / 5101 Obstructing Admin. of Law  / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck",1803,,,0,0
233526393,20162944,18,2020-09-01T17:03:00,"300 Block Ashton Ave Pittsburgh, PA 15207",Y,Hazelwood,4,STOLEN PROPERTY,13(a)(31) Marijuana: Possession Small Amount / 3111 Obedience to Traffic-Control Devices. / 4581 Restraint Systems. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3714 Careless Driving,1515,,,0,0
234468191,20172717,0,2020-09-15T14:09:00,"400 Block Stanwix St Pittsburgh, PA 15222",N,Central Business District,2,99,9994 PFA Service,201,6,6,-80.0039886127867,40.4408500373462
234478040,20172659,3,2020-09-15T12:16:00,"Penn Brg & N Lexington St Pittsburgh, PA 15208",N,Point Breeze North,4,ROBBERY,3701 Robbery. / 2702 Aggravated Assault. / 2705 Recklessly Endangering Another Person. / 901 Criminal Attempt,1405,9,3,-79.8997755493679,40.448670213176
234561067,20173458,17,2020-09-16T16:00:00,Zone 2,N,,2,SEXUAL ASSAULT,3124.1 Sexual Assault,,,,,
234645324,20174491,18,2020-09-18T02:00:00,"900 Block Saw Mill Run Blvd Pittsburgh, PA 15220",Y,Duquesne Heights,3,STOLEN PROPERTY - OTHER,"13(a)(32) Paraphernalia - Use or Possession / 13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 3334 Turning Movements and Required Signals. / 4523 Exhaust Systems, Mufflers and Noise Control.",1911,2,5,-80.0228567519789,40.426952035298
234643162,20174416,14,2020-09-17T23:47:00,"300 Block Penfort St Pittsburgh, PA 15214",N,Northview Heights,1,CRIM MISCHIEF,3304 Criminal Mischief.,2609,1,1,-80.0019679164087,40.4747944211657
234685320,20174819,6,2020-09-18T12:00:00,"3400 Block BEECHWOOD Blvd Pittsburgh, PA 15217",N,Greenfield,4,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1517,5,3,-79.927154172357,40.4196440935209
234688860,20174879,10,2020-09-18T15:32:00,"300 Block 5th Ave Pittsburgh, PA 15222",Y,Central Business District,2,RESIST ARREST/OTHER LAW ENFORC,5104 Resisting Arrest or Other Law Enforcement. / 5505 Public Drunkenness / 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,201,6,6,-80.0002903704474,40.4405261905044
234597195,20173927,99,2020-09-17T10:00:00,"Grant St & 7th Ave Pittsburgh, PA 15219",N,Central Business District,2,FOUND PROPERTY,9489 Found Property / 8104 CLASS 1 - Suspicious Package or Device,201,6,6,-79.994961740797,40.44216497399
233321219,20159911,18,2020-08-28T09:46:00,"5th Ave & Liberty Ave Pittsburgh, PA 15222",Y,Central Business District,2,STOLEN PROPERTY,13(a)(31) Marijuana: Possession Small Amount,201,6,6,-80.0027036149075,40.4416964811097
233349322,20160382,29,2020-08-28T22:30:00,"5400 Block Hays St Pittsburgh, PA 15206",N,East Liberty,5,RUNAWAYS - JUVENILE,029 Missing Juvenile,1113,9,2,-79.9302877504983,40.4708863839454
233352108,20160386,0,2020-08-28T22:54:00,"Banksville Rd & Wenzell Ave Pittsburgh, PA 15216",Y,Beechview,6,DUI - GENERAL IMPAIRMENT,3714 Careless Driving / 3802(a)(1) DUI - General Impairment,1920,2,5,-80.0342271321973,40.4070070136913
233354966,20160538,0,2020-08-29T05:32:00,"1900 Block Brownsville Rd Pittsburgh, PA 15210",N,Carrick,3,99,670.02  (a) Disruptive activity prepetrataed/caused/permitted on property by owner(s)/tenant(s)/occupant(s)/invitee(s) of the property,2901,4,3,-79.9875088066487,40.3960603966568
233377569,20161090,0,2020-08-29T23:30:00,"3100 Block Chartiers Ave Pittsburgh, PA 15204",N,Sheraden,6,99,9992 Governor's Order Violation,2022,2,5,-80.0611043000205,40.4538722967083
233391499,20161424,99,2020-08-30T13:06:00,"7700 Block Penn Ave Pittsburgh, PA 15221",N,Point Breeze,4,MENTAL 201/302,9498 302 (Mental),1406,9,3,-79.893871347431,40.4463971633631
-3477037129,20161738,99,2020-08-30T22:48:00,"200 Block Nobles Ln Pittsburgh, PA 15210",N,Carrick,3,AIDED CASE,9497 Aided Case,2901,4,3,-79.9940218281946,40.4027227147749
233444031,20162235,10,2020-08-31T17:51:00,"3000 Block Landis St Pittsburgh, PA 15204",Y,Sheraden,6,SIMPLE ASSAULT,2701 Simple Assault.,2018,,,0,0
-3466034337,20163245,0,2020-09-02T02:17:00,"700 Block Brookline Blvd Pittsburgh, PA 15226",N,Brookline,6,99,9998 Overdose Other,1919,4,5,-80.0216956268774,40.3945911346561
233537919,20163163,27,2020-09-01T23:19:00,"N Dallas Ave & Bennett St Pittsburgh, PA 15208",N,Homewood West,5,HIT AND RUN,3743 Accidents Involving Damage to Attended Veh. or Property,1207,9,2,-79.9040844401324,40.4580168093674
233540224,20163226,0,2020-09-02T01:29:00,"2200 Block Shady Ave Pittsburgh, PA 15217",Y,Squirrel Hill South,4,DUI - GENERAL IMPAIRMENT,3736 Reckless Driving / 3802(a)(1) DUI - General Impairment,1408,5,3,-79.9187784031405,40.4333769397889
233612982,20163851,17,2020-09-02T01:45:00,Zone 5,N,,5,SEXUAL ASSAULT,3124.1 Sexual Assault,,,,,
233618678,20163989,6,2020-09-03T01:00:00,"1800 Block Cliff Ter Pittsburgh, PA 15219",N,Crawford-Roberts,2,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,305,6,3,-79.9855107290877,40.4462003306265
233672280,20164508,18,2020-09-03T18:22:00,"S 7th St & P J Mc Ardle Rdwy Pittsburgh, PA 15203",Y,South Side Flats,3,STOLEN PROPERTY - OTHER,13(a)(16) Possession of Controlled Substance / 5505 Public Drunkenness / 9501 Bench Warrant / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,1702,,,0,0
234685474,20174775,0,2020-09-18T14:00:00,"6500 Block Rowan St Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,99,9999 9999 - (Misc. Incident): ,1203,9,2,-79.9067909164157,40.4666791802548
234688524,20174154,0,2020-09-17T17:30:00,"5000 Block 2nd Br Pittsburgh, PA 15207",N,Hazelwood,4,99,9999 9999 - (Misc. Incident): ,1515,5,3,-79.9436863570209,40.4085502514463
234696122,20174988,99,2020-09-18T17:00:00,"Lydia St & Connor St Pittsburgh, PA 15207",N,Greenfield,4,FOUND PROPERTY,9489 Found Property,1516,5,3,-79.9412890165016,40.4203579852122
234707318,20175187,14,2020-09-19T00:16:00,"300 Block 3rd Ave Pittsburgh, PA 15222",N,Central Business District,2,CRIM MISCHIEF,3304 Criminal Mischief.,201,6,6,-80.0016135598372,40.4388661313797
233341397,20160220,99,2020-08-26T18:15:00,"300 Block Main St Pittsburgh, PA 15201",N,Central Lawrenceville,2,FOUND PROPERTY,9489 Found Property,902,7,2,-79.9579476679689,40.4673830136992
233347278,20160258,0,2020-08-28T18:18:00,"3000 Block Landis St Pittsburgh, PA 15204",Y,Sheraden,1,99,8106 Shots Fired,2108,,,0,0
233348719,20160356,6,2020-08-28T18:00:00,"800 Block Anaheim St Pittsburgh, PA ",Y,Upper Hill,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,506,6,3,-79.9605053299,40.4518200950995
233394730,20161512,99,2020-08-30T16:11:00,"2000 Block Wharton St Pittsburgh, PA 15203",Y,South Side Flats,3,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,1702,3,3,-79.976432641371,40.4303408118696
233398461,20161697,99,2020-08-30T20:04:00,"2000 Block Walton Ave Pittsburgh, PA 15210",Y,Overbrook,3,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,3204,4,5,-79.9944846494585,40.3931971622161
233409771,20160736,9,2020-08-29T13:25:00,"1400 Block Washington Blvd Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,TAMPER WITH/FAB PHYS EVIDENCE,4910 Tampering with or Fabricating Physical Evidence. / 13(a)(31) Marijuana: Possession Small Amount / 9124 Drug Investigation / 1543 Driving While Operating Privilege is Suspended or Revoked. / 4524 Windshield Obstructions and Wipers. / 4524 Windshield Obstructions and Wipers.,1203,9,2,-79.9086166765251,40.4703056329977
233529212,20163006,0,2020-09-01T18:23:00,"7100 Block Race St Pittsburgh, PA 15208",N,Homewood North,5,99,9999 9999 - (Misc. Incident): ,1302,9,2,-79.8979386679952,40.4593342175381
-3413046632,20163035,17,2020-09-01T19:01:00,Zone 3,Y,,3,INDECENT EXPOSURE,5901 Open Lewdness. / 3127 Indecent Exposure. / 5503 Disorderly Conduct. / 5121 Escape.,,,,,
-3249050395,20163077,10,2020-09-01T19:52:00,"700 Block Shadycrest Rd Pittsburgh, PA 15216",Y,Beechview,6,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",1916,4,5,-80.0267993134512,40.4248795275516
233605290,20163624,10,2020-09-02T14:48:00,"4800 Block Interboro Ave Pittsburgh, PA 15207",Y,Lincoln Place,4,SIMPLE ASSAULT,2701 Simple Assault. / 2706 Terroristic Threats. / 3304 Criminal Mischief.,3102,5,3,-79.9103728860837,40.3755737662521
233607137,20163758,27,2020-09-02T18:04:00,"100 Block Redlyn St Pittsburgh, PA 15210",N,Knoxville,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,3001,3,5,-79.9914631271166,40.4135204056189
233621170,20164073,6,2020-09-03T05:24:00,"2100 Block Letsche St Pittsburgh, PA 15214",N,Fineview,1,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item / 3304 Criminal Mischief.,2509,6,1,-80.00899091262,40.4644323687697
233668025,20164500,99,2020-09-03T18:10:00,"E Carson St & S 28th St Pittsburgh, PA 15203",N,South Side Flats,3,FOUND PROPERTY,9489 Found Property,1609,3,3,-79.9657652335506,40.4262608485961
234561386,20173559,10,2020-09-16T18:38:00,"1200 Block Superior Ave Pittsburgh, PA 15212",N,Marshall-Shadeland,1,SIMPLE ASSAULT,2701 Simple Assault. / 3304 Criminal Mischief. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,2704,1,1,-80.0272693268493,40.4686608389274
234566288,20173623,0,2020-09-16T21:17:00,"400 Block W 8th Ave Homestead, PA 15120",N,New Homestead,4,99,9999 9999 - (Misc. Incident):  Prisoner Transport,3103,,,-79.9071712119357,40.4086002848814
234683252,20174735,99,2020-09-18T11:30:00,"5200 Block Gertrude St Pittsburgh, PA 15207",N,Hazelwood,4,DEAD ON ARRIVAL (DOA),9496 Dead on Arrival (DOA),1515,5,3,-79.9421168961408,40.406142339484
234730763,20175610,99,2020-09-19T16:23:00,"100 Block Hazlett St Pittsburgh, PA 15214",Y,Northview Heights,1,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant,2609,1,1,-80.0016475315907,40.4771220938326
233400443,20161714,3,2020-08-30T21:26:00,"2100 Block Sidney St Pittsburgh, PA 15203",N,South Side Flats,3,ROBBERY,3701 Robbery. / 2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,1609,3,3,-79.9760022588242,40.4292402150964
233405227,20161837,0,2020-08-31T02:38:00,"3200 Block Glen Mawr St Pittsburgh, PA 15204",N,Sheraden,6,99,8106 Shots Fired,2018,2,5,-80.0541777372085,40.4585627782763
233516388,20161109,4,2020-08-30T00:19:00,"50 Block 11th St Pittsburgh, PA 15222",Y,Central Business District,2,AGG-ASSAULT,2702 Aggravated Assault. / 2701 Simple Assault. / 5104 Resisting Arrest or Other Law Enforcement. / 3503(b)(1)(ii) Defiant Trespass Notice Posted by Sign(s) / 5503 Disorderly Conduct.,201,3,3,-79.9876755376991,40.428967496273
233609451,20163784,6,2020-09-02T18:36:00,"5200 Block Baum Blvd Pittsburgh, PA 15224",N,Bloomfield,5,THEFT,3921(a) Theft by Unlawful Taking or Disposition - Movable item,804,7,2,-79.9415610251821,40.4555928351962
233614584,20163786,6,2020-09-02T21:06:00,"1200 Block Berkshire Ave Pittsburgh, PA 15226",Y,Brookline,6,THEFT,3921 Theft by Unlawful Taking or Disposition. / 4106 Access Device Fraud,1918,4,5,-80.0155057957246,40.3890583301547
233614894,20163930,27,2020-09-02T22:30:00,"S 22nd St & E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1609,3,3,-79.9746421516966,40.42842082423
233619053,20163951,10,2020-09-02T03:00:00,"3600 Block Blvd Of The Allies Pittsburgh, PA 15213",Y,Central Oakland,4,HARRASSMENT,2709 Harassment (Non-Specific) / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,406,3,3,-79.9542319141287,40.4343074280318
233676673,20164664,0,2020-09-03T22:10:00,"10 Block Maytide St Pittsburgh, PA 15227",N,Carrick,3,99,9999 9999 - (Misc. Incident): ,2904,4,3,-79.9817712925954,40.3847042838016
234368224,20171859,9,2020-09-12T22:00:00,"700 Block River Ave Pittsburgh, PA 15212",N,North Shore,1,FORGERY,4101 Forgery. / 4106 Access Device Fraud,2205,1,1,-79.9969604903699,40.4499685283455
234375569,20171913,27,2020-09-14T09:30:00,"37th St & Penn Ave Pittsburgh, PA 15201",N,Lower Lawrenceville,2,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,603,7,2,-79.9625316265336,40.4644249984057
234379677,20171930,6,2020-09-13T22:33:00,"1700 Block Belleau Dr Pittsburgh, PA 15212",N,Fineview,1,THEFT,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",2509,6,1,-80.0069833937371,40.460310552493
234386782,20171966,6,2020-09-14T06:30:00,"300 Block 4th Ave Pittsburgh, PA 15222",N,Central Business District,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,201,6,6,-80.0011732962662,40.4391487387533
234388850,20171982,10,2020-09-14T12:18:00,"2200 Block Wilner Dr Pittsburgh, PA 15221",N,East Hills,5,HARRASSMENT,2709 Harassment (Non-Specific),1306,,,0,0
234393977,20171991,14,2020-09-13T00:01:00,"200 Block 36th St Pittsburgh, PA 15201",N,Lower Lawrenceville,2,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,603,7,2,-79.9647207741123,40.4652737433191
234397492,20172018,11,2020-09-14T13:51:00,"3900 Block Bigelow Blvd Pittsburgh, PA 15213",N,North Oakland,4,IDENTITY THEFT,4120 Identity Theft,507,,,0,0
234427478,20172234,99,2020-09-14T19:34:00,"700 Block Springfield St Pittsburgh, PA 15220",Y,Ridgemont,6,BENCH WARRANT ARREST - NO TIE,9501 Bench Warrant / 9093 Indirect Criminal Contempt,2016,2,5,-80.0376340321007,40.4286725748503
233448526,20162364,3,2020-08-31T20:35:00,"Portland St & Wellesley Ave Pittsburgh, PA 15206",N,Highland Park,5,ROBBERY,3701 Robbery.,1102,7,2,-79.9243356485948,40.4739816539744
233537106,20163190,99,2020-09-02T00:22:00,"1200 Block Buena Vista St Pittsburgh, PA 15212",N,Central North Side,1,AIDED CASE,9497 Aided Case,2206,1,1,-80.013548898105,40.4548298792772
-3270150563,20164850,10,2020-09-04T06:04:00,"1900 Block Brownsville Rd Pittsburgh, PA 15210",N,Carrick,3,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 670.02  (a) Disruptive activity prepetrataed/caused/permitted on property by owner(s)/tenant(s)/occupant(s)/invitee(s) of the property",2902,4,3,-79.9875088066487,40.3960603966568
233740535,20165005,6,2020-08-31T23:00:00,"5300 Block Camelia St Pittsburgh, PA 15201",N,Upper Lawrenceville,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,1011,7,2,-79.9476627207758,40.478659437617
233760603,20165362,27,2020-09-04T19:00:00,"Beltzhoover Ave & Industry St Pittsburgh, PA 15210",N,Allentown,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3736 Reckless Driving,1803,3,5,-79.9973747355636,40.4207413218934
233762878,20165426,14,2020-09-04T21:06:00,"5800 Block East Liberty Blvd Pittsburgh, PA 15206",Y,East Liberty,5,CRIM MISCHIEF,3304 Criminal Mischief. / 3503(a) Criminal Trespass,1113,9,2,-79.925278112874,40.4667358754821
233765500,20164064,13,2020-09-03T04:44:00,"4300 Block Stanton Ave Pittsburgh, PA 15201",Y,Stanton Heights,5,RECEIVING STOLEN PROPERTY,3925 Receiving Stolen Property. / 607.07 Carrying Fascimiles of Firearms Prohibited,1018,9,2,-79.9433904624578,40.47927305607
233768095,20165554,99,2020-09-04T23:45:00,"Wilkinsburg Ave & Frankstown Ave Pittsburgh, PA 15221",N,East Hills,5,MISCELLANEOUS INVESTIGATION,9129 Miscellaneous Investigation,1306,9,2,-79.8758820991415,40.4581554265095
233768423,20165670,0,2020-09-05T03:34:00,"600 Block Liberty Ave Pittsburgh, PA 15222",N,Central Business District,2,99,9998 Overdose Other,201,6,6,-80.0016237646793,40.4417809547139
-3430031765,20165568,0,2020-09-05T00:13:00,"100 Block Washington Pl Pittsburgh, PA 15219",N,Central Business District,2,99,9994 PFA Service,201,,,-80.0615118313938,40.3440602798926
234471960,20172744,6,2020-09-14T00:01:00,"700 Block Mercer St Pittsburgh, PA 15219",N,Crawford-Roberts,2,THEFT,3921 Theft by Unlawful Taking or Disposition.,305,,,0,0
234474531,20172751,6,2020-09-15T00:01:00,"100 Block Penfort St Pittsburgh, PA 15214",N,Northview Heights,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2609,,,0,0
234476249,20172752,27,2020-09-15T13:00:00,"Larkins Way & S 18th St Pittsburgh, PA 15203",N,South Side Flats,3,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1702,3,3,-79.980698203917,40.4274075226157
234478307,20172768,10,2020-09-14T20:00:00,"2800 Block E Carson St Pittsburgh, PA 15203",N,South Side Flats,3,HARRASSMENT,2709 Harassment (Non-Specific),1609,2,5,-80.0456877817308,40.4584033314482
234479835,20172784,27,2020-09-15T16:00:00,"1600 Block Creedmoor Ave Pittsburgh, PA 15226",N,Brookline,6,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1918,4,5,-80.0108766652527,40.3881400730952
234480452,20172785,11,2020-09-15T00:01:00,"2300 Block Rosegarden Rd Pittsburgh, PA 15220",N,Banksville,6,IDENTITY THEFT,4120 Identity Theft,2023,2,5,-80.0426672014833,40.4072681618332
234480937,20172819,6,2020-09-15T08:00:00,"2300 Block Sidney St Pittsburgh, PA 15203",N,South Side Flats,3,THEFT,3921 Theft by Unlawful Taking or Disposition.,1609,3,3,-79.9729105990799,40.4292351625267
234487410,20172895,6,2020-09-12T16:10:00,"700 Block W North Ave Pittsburgh, PA 15212",N,Central North Side,1,THEFT,3921 Theft by Unlawful Taking or Disposition.,2206,1,1,-80.0136643232808,40.4541610779169
234492751,20172965,11,2020-09-15T00:01:00,"5200 Block Interboro Ave Pittsburgh, PA 15207",N,Lincoln Place,4,CREDIT CARDS,4106 Access Device Fraud,3102,5,3,-79.9128512105578,40.3702546944258
234501907,20173089,29,2020-09-16T01:49:00,"2300 Block Groveland St Pittsburgh, PA 15234",N,Overbrook,3,RUNAWAYS - JUVENILE,029 Missing Juvenile,3207,,,0,0
234651550,20174613,0,2020-09-18T08:25:00,"Walnut St & S Highland Ave Pittsburgh, PA 15206",N,Shadyside,4,99,9999 9999 - (Misc. Incident): Non-Reportable Accident,706,8,2,-79.9253441294121,40.4541694479098
234661669,20174630,27,2020-09-18T04:30:00,"1300 Block James St Pittsburgh, PA 15212",N,East Allegheny,1,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2304,1,1,-80.0017447170131,40.4575062052194
234667391,20174663,27,2020-09-18T09:45:00,"2200 Block Tilbury Ave Pittsburgh, PA 15217",N,Squirrel Hill South,4,HIT AND RUN,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1408,5,3,-79.9181656462545,40.4318802532357
234670488,20174687,14,2020-09-17T16:00:00,"1100 Block Steuben St Pittsburgh, PA 15220",N,Crafton Heights,6,CRIM MISCHIEF,3304 Criminal Mischief.,2814,2,5,-80.0453424101545,40.4419431084163
